:START_ID,:END_ID,relation,:TYPE
10781,20003,类型属于,类型属于
11437,20012,类型属于,类型属于
12913,20026,类型属于,类型属于
11527,20019,类型属于,类型属于
11866,20006,类型属于,类型属于
12512,20026,类型属于,类型属于
12398,20007,类型属于,类型属于
11134,20015,类型属于,类型属于
10031,20001,类型属于,类型属于
11234,20001,类型属于,类型属于
11878,20003,类型属于,类型属于
10250,20023,类型属于,类型属于
10608,20028,类型属于,类型属于
10666,20001,类型属于,类型属于
11079,20007,类型属于,类型属于
10707,20002,类型属于,类型属于
10591,20015,类型属于,类型属于
10399,20036,类型属于,类型属于
10264,20030,类型属于,类型属于
10847,20001,类型属于,类型属于
12474,20001,类型属于,类型属于
10298,20017,类型属于,类型属于
10450,20021,类型属于,类型属于
11498,20017,类型属于,类型属于
10625,20001,类型属于,类型属于
11243,20001,类型属于,类型属于
10626,20014,类型属于,类型属于
12251,20026,类型属于,类型属于
10356,20001,类型属于,类型属于
11079,20013,类型属于,类型属于
10772,20012,类型属于,类型属于
10063,20031,类型属于,类型属于
12202,20031,类型属于,类型属于
10983,20013,类型属于,类型属于
11940,20012,类型属于,类型属于
12151,20020,类型属于,类型属于
12077,20001,类型属于,类型属于
11660,20024,类型属于,类型属于
10553,20003,类型属于,类型属于
10537,20010,类型属于,类型属于
10087,20016,类型属于,类型属于
10728,20003,类型属于,类型属于
10247,20009,类型属于,类型属于
12506,20026,类型属于,类型属于
11177,20035,类型属于,类型属于
11221,20006,类型属于,类型属于
11894,20001,类型属于,类型属于
10552,20014,类型属于,类型属于
10848,20026,类型属于,类型属于
11852,20017,类型属于,类型属于
10973,20013,类型属于,类型属于
10942,20013,类型属于,类型属于
11989,20026,类型属于,类型属于
10419,20014,类型属于,类型属于
12328,20026,类型属于,类型属于
11041,20013,类型属于,类型属于
12113,20017,类型属于,类型属于
10370,20017,类型属于,类型属于
11729,20026,类型属于,类型属于
11592,20008,类型属于,类型属于
10737,20036,类型属于,类型属于
10132,20007,类型属于,类型属于
11722,20001,类型属于,类型属于
12960,20040,类型属于,类型属于
11335,20003,类型属于,类型属于
12934,20007,类型属于,类型属于
10206,20003,类型属于,类型属于
11409,20010,类型属于,类型属于
11098,20003,类型属于,类型属于
11665,20012,类型属于,类型属于
11120,20001,类型属于,类型属于
11157,20010,类型属于,类型属于
12655,20006,类型属于,类型属于
10377,20009,类型属于,类型属于
12597,20028,类型属于,类型属于
12622,20006,类型属于,类型属于
10185,20013,类型属于,类型属于
11185,20026,类型属于,类型属于
13018,20006,类型属于,类型属于
10696,20020,类型属于,类型属于
10325,20017,类型属于,类型属于
11036,20013,类型属于,类型属于
10872,20007,类型属于,类型属于
11162,20026,类型属于,类型属于
10256,20014,类型属于,类型属于
11897,20001,类型属于,类型属于
10174,20024,类型属于,类型属于
12457,20028,类型属于,类型属于
10325,20016,类型属于,类型属于
12248,20017,类型属于,类型属于
11910,20012,类型属于,类型属于
12585,20017,类型属于,类型属于
12165,20001,类型属于,类型属于
12116,20013,类型属于,类型属于
11240,20031,类型属于,类型属于
10300,20004,类型属于,类型属于
12861,20006,类型属于,类型属于
12439,20001,类型属于,类型属于
11761,20006,类型属于,类型属于
11572,20027,类型属于,类型属于
10074,20017,类型属于,类型属于
12027,20021,类型属于,类型属于
11629,20024,类型属于,类型属于
11972,20012,类型属于,类型属于
11557,20012,类型属于,类型属于
11581,20002,类型属于,类型属于
11901,20003,类型属于,类型属于
10289,20006,类型属于,类型属于
10237,20006,类型属于,类型属于
10512,20006,类型属于,类型属于
13021,20017,类型属于,类型属于
12880,20007,类型属于,类型属于
10739,20007,类型属于,类型属于
12958,20002,类型属于,类型属于
10577,20006,类型属于,类型属于
11329,20013,类型属于,类型属于
11144,20028,类型属于,类型属于
10835,20028,类型属于,类型属于
12500,20004,类型属于,类型属于
10354,20014,类型属于,类型属于
11391,20012,类型属于,类型属于
11092,20010,类型属于,类型属于
10364,20018,类型属于,类型属于
12810,20028,类型属于,类型属于
11683,20006,类型属于,类型属于
10346,20013,类型属于,类型属于
12237,20007,类型属于,类型属于
11630,20036,类型属于,类型属于
10829,20017,类型属于,类型属于
10607,20001,类型属于,类型属于
12129,20006,类型属于,类型属于
12816,20006,类型属于,类型属于
12800,20017,类型属于,类型属于
10514,20011,类型属于,类型属于
10332,20014,类型属于,类型属于
12505,20026,类型属于,类型属于
10657,20006,类型属于,类型属于
11880,20001,类型属于,类型属于
12596,20003,类型属于,类型属于
12086,20020,类型属于,类型属于
12124,20006,类型属于,类型属于
11264,20017,类型属于,类型属于
11930,20029,类型属于,类型属于
12214,20018,类型属于,类型属于
12804,20028,类型属于,类型属于
10164,20037,类型属于,类型属于
10665,20010,类型属于,类型属于
11510,20019,类型属于,类型属于
10461,20010,类型属于,类型属于
10731,20033,类型属于,类型属于
12492,20013,类型属于,类型属于
12267,20035,类型属于,类型属于
10546,20003,类型属于,类型属于
11980,20019,类型属于,类型属于
12518,20017,类型属于,类型属于
10277,20006,类型属于,类型属于
10589,20019,类型属于,类型属于
10479,20003,类型属于,类型属于
11123,20034,类型属于,类型属于
11075,20001,类型属于,类型属于
11416,20013,类型属于,类型属于
11078,20006,类型属于,类型属于
10603,20008,类型属于,类型属于
11440,20013,类型属于,类型属于
10472,20003,类型属于,类型属于
11436,20035,类型属于,类型属于
10580,20017,类型属于,类型属于
11728,20007,类型属于,类型属于
10629,20021,类型属于,类型属于
10342,20038,类型属于,类型属于
11982,20026,类型属于,类型属于
11530,20001,类型属于,类型属于
11458,20026,类型属于,类型属于
10408,20020,类型属于,类型属于
12173,20026,类型属于,类型属于
11752,20013,类型属于,类型属于
12364,20027,类型属于,类型属于
10608,20005,类型属于,类型属于
12265,20017,类型属于,类型属于
10547,20012,类型属于,类型属于
11607,20009,类型属于,类型属于
10779,20015,类型属于,类型属于
10464,20013,类型属于,类型属于
10239,20019,类型属于,类型属于
10251,20028,类型属于,类型属于
11555,20026,类型属于,类型属于
10476,20026,类型属于,类型属于
12002,20007,类型属于,类型属于
12083,20001,类型属于,类型属于
12049,20031,类型属于,类型属于
10683,20002,类型属于,类型属于
10235,20009,类型属于,类型属于
10569,20003,类型属于,类型属于
10672,20013,类型属于,类型属于
10825,20010,类型属于,类型属于
12752,20028,类型属于,类型属于
10081,20002,类型属于,类型属于
11459,20010,类型属于,类型属于
10102,20030,类型属于,类型属于
11144,20019,类型属于,类型属于
10599,20015,类型属于,类型属于
10597,20018,类型属于,类型属于
11073,20020,类型属于,类型属于
12751,20026,类型属于,类型属于
11160,20014,类型属于,类型属于
11096,20007,类型属于,类型属于
12999,20006,类型属于,类型属于
10490,20022,类型属于,类型属于
10827,20010,类型属于,类型属于
10839,20029,类型属于,类型属于
12593,20012,类型属于,类型属于
11560,20008,类型属于,类型属于
10048,20016,类型属于,类型属于
10478,20003,类型属于,类型属于
11067,20014,类型属于,类型属于
13043,20019,类型属于,类型属于
10682,20009,类型属于,类型属于
12030,20013,类型属于,类型属于
10103,20033,类型属于,类型属于
10230,20007,类型属于,类型属于
12189,20017,类型属于,类型属于
10195,20003,类型属于,类型属于
10973,20019,类型属于,类型属于
11100,20037,类型属于,类型属于
10705,20013,类型属于,类型属于
12429,20006,类型属于,类型属于
10018,20003,类型属于,类型属于
10493,20006,类型属于,类型属于
10743,20001,类型属于,类型属于
11524,20013,类型属于,类型属于
13069,20012,类型属于,类型属于
10903,20001,类型属于,类型属于
11461,20002,类型属于,类型属于
11083,20018,类型属于,类型属于
10928,20010,类型属于,类型属于
12608,20019,类型属于,类型属于
11200,20031,类型属于,类型属于
12177,20001,类型属于,类型属于
10039,20026,类型属于,类型属于
10165,20003,类型属于,类型属于
11978,20013,类型属于,类型属于
11307,20012,类型属于,类型属于
11287,20013,类型属于,类型属于
10360,20015,类型属于,类型属于
11404,20024,类型属于,类型属于
11266,20005,类型属于,类型属于
10902,20019,类型属于,类型属于
12128,20003,类型属于,类型属于
11047,20013,类型属于,类型属于
11213,20013,类型属于,类型属于
11024,20005,类型属于,类型属于
10023,20039,类型属于,类型属于
11256,20006,类型属于,类型属于
10538,20001,类型属于,类型属于
11039,20026,类型属于,类型属于
10696,20021,类型属于,类型属于
10474,20006,类型属于,类型属于
10584,20001,类型属于,类型属于
10085,20002,类型属于,类型属于
12323,20005,类型属于,类型属于
12280,20017,类型属于,类型属于
11744,20006,类型属于,类型属于
10597,20016,类型属于,类型属于
10468,20003,类型属于,类型属于
12048,20001,类型属于,类型属于
11801,20026,类型属于,类型属于
10272,20002,类型属于,类型属于
12861,20006,类型属于,类型属于
11943,20006,类型属于,类型属于
11522,20026,类型属于,类型属于
10107,20003,类型属于,类型属于
11484,20006,类型属于,类型属于
10545,20016,类型属于,类型属于
10009,20001,类型属于,类型属于
10816,20001,类型属于,类型属于
10940,20008,类型属于,类型属于
10530,20015,类型属于,类型属于
10582,20014,类型属于,类型属于
10749,20024,类型属于,类型属于
11228,20006,类型属于,类型属于
11795,20018,类型属于,类型属于
10958,20026,类型属于,类型属于
11798,20001,类型属于,类型属于
11704,20001,类型属于,类型属于
11851,20019,类型属于,类型属于
12975,20006,类型属于,类型属于
10683,20017,类型属于,类型属于
11679,20026,类型属于,类型属于
12643,20006,类型属于,类型属于
12232,20003,类型属于,类型属于
10031,20014,类型属于,类型属于
11318,20021,类型属于,类型属于
11074,20013,类型属于,类型属于
10787,20014,类型属于,类型属于
10246,20017,类型属于,类型属于
12424,20040,类型属于,类型属于
12917,20021,类型属于,类型属于
10794,20015,类型属于,类型属于
13067,20006,类型属于,类型属于
10995,20019,类型属于,类型属于
11554,20031,类型属于,类型属于
11037,20006,类型属于,类型属于
10305,20013,类型属于,类型属于
12859,20024,类型属于,类型属于
10738,20002,类型属于,类型属于
11488,20005,类型属于,类型属于
10805,20002,类型属于,类型属于
10582,20032,类型属于,类型属于
12461,20028,类型属于,类型属于
12036,20013,类型属于,类型属于
11440,20020,类型属于,类型属于
12689,20028,类型属于,类型属于
10047,20008,类型属于,类型属于
10709,20037,类型属于,类型属于
12872,20003,类型属于,类型属于
10215,20019,类型属于,类型属于
11889,20013,类型属于,类型属于
10702,20006,类型属于,类型属于
10722,20019,类型属于,类型属于
11776,20013,类型属于,类型属于
11842,20007,类型属于,类型属于
10164,20005,类型属于,类型属于
11913,20017,类型属于,类型属于
10561,20013,类型属于,类型属于
11615,20001,类型属于,类型属于
11094,20009,类型属于,类型属于
12976,20006,类型属于,类型属于
11940,20006,类型属于,类型属于
10167,20002,类型属于,类型属于
12646,20017,类型属于,类型属于
12415,20031,类型属于,类型属于
11325,20006,类型属于,类型属于
12231,20007,类型属于,类型属于
11106,20013,类型属于,类型属于
10512,20002,类型属于,类型属于
12527,20007,类型属于,类型属于
10735,20039,类型属于,类型属于
10130,20007,类型属于,类型属于
11485,20009,类型属于,类型属于
11226,20021,类型属于,类型属于
11678,20019,类型属于,类型属于
12354,20019,类型属于,类型属于
10211,20001,类型属于,类型属于
12126,20001,类型属于,类型属于
11334,20012,类型属于,类型属于
10814,20003,类型属于,类型属于
10581,20001,类型属于,类型属于
12949,20006,类型属于,类型属于
10115,20016,类型属于,类型属于
11728,20029,类型属于,类型属于
10600,20012,类型属于,类型属于
11131,20018,类型属于,类型属于
11233,20017,类型属于,类型属于
12431,20012,类型属于,类型属于
12061,20013,类型属于,类型属于
10646,20001,类型属于,类型属于
11055,20001,类型属于,类型属于
10445,20015,类型属于,类型属于
10623,20002,类型属于,类型属于
10482,20001,类型属于,类型属于
12087,20026,类型属于,类型属于
12563,20019,类型属于,类型属于
11314,20001,类型属于,类型属于
11975,20002,类型属于,类型属于
11997,20026,类型属于,类型属于
10876,20006,类型属于,类型属于
10604,20017,类型属于,类型属于
10064,20001,类型属于,类型属于
10393,20002,类型属于,类型属于
10093,20005,类型属于,类型属于
12103,20013,类型属于,类型属于
11331,20006,类型属于,类型属于
12067,20003,类型属于,类型属于
12928,20006,类型属于,类型属于
10360,20001,类型属于,类型属于
10770,20001,类型属于,类型属于
10151,20016,类型属于,类型属于
11557,20013,类型属于,类型属于
10381,20006,类型属于,类型属于
12146,20037,类型属于,类型属于
10290,20001,类型属于,类型属于
10907,20001,类型属于,类型属于
10057,20029,类型属于,类型属于
11007,20019,类型属于,类型属于
12058,20001,类型属于,类型属于
11110,20001,类型属于,类型属于
12909,20017,类型属于,类型属于
11726,20018,类型属于,类型属于
11402,20015,类型属于,类型属于
12894,20026,类型属于,类型属于
13038,20003,类型属于,类型属于
11162,20006,类型属于,类型属于
10355,20013,类型属于,类型属于
12959,20006,类型属于,类型属于
12879,20028,类型属于,类型属于
12575,20026,类型属于,类型属于
12473,20036,类型属于,类型属于
11169,20001,类型属于,类型属于
11069,20017,类型属于,类型属于
11034,20002,类型属于,类型属于
10056,20006,类型属于,类型属于
12166,20001,类型属于,类型属于
10994,20007,类型属于,类型属于
12188,20026,类型属于,类型属于
11421,20013,类型属于,类型属于
11925,20037,类型属于,类型属于
10366,20024,类型属于,类型属于
12977,20026,类型属于,类型属于
10464,20007,类型属于,类型属于
11280,20005,类型属于,类型属于
10935,20001,类型属于,类型属于
10561,20009,类型属于,类型属于
12502,20001,类型属于,类型属于
11322,20013,类型属于,类型属于
10196,20025,类型属于,类型属于
10653,20027,类型属于,类型属于
12883,20017,类型属于,类型属于
11412,20002,类型属于,类型属于
10171,20036,类型属于,类型属于
11935,20001,类型属于,类型属于
12510,20006,类型属于,类型属于
10235,20014,类型属于,类型属于
11728,20001,类型属于,类型属于
12327,20006,类型属于,类型属于
10038,20017,类型属于,类型属于
10177,20005,类型属于,类型属于
12530,20013,类型属于,类型属于
12919,20017,类型属于,类型属于
12733,20013,类型属于,类型属于
10943,20001,类型属于,类型属于
10432,20009,类型属于,类型属于
10759,20001,类型属于,类型属于
10256,20036,类型属于,类型属于
10347,20037,类型属于,类型属于
11916,20001,类型属于,类型属于
11727,20007,类型属于,类型属于
10770,20030,类型属于,类型属于
10329,20016,类型属于,类型属于
10563,20002,类型属于,类型属于
10067,20030,类型属于,类型属于
11983,20001,类型属于,类型属于
12528,20001,类型属于,类型属于
10866,20008,类型属于,类型属于
10637,20013,类型属于,类型属于
10636,20007,类型属于,类型属于
12686,20003,类型属于,类型属于
10281,20032,类型属于,类型属于
11017,20001,类型属于,类型属于
12218,20017,类型属于,类型属于
10722,20003,类型属于,类型属于
12716,20019,类型属于,类型属于
11151,20019,类型属于,类型属于
11712,20014,类型属于,类型属于
11183,20013,类型属于,类型属于
11534,20014,类型属于,类型属于
12052,20031,类型属于,类型属于
13043,20013,类型属于,类型属于
11666,20026,类型属于,类型属于
11215,20014,类型属于,类型属于
11070,20026,类型属于,类型属于
10350,20036,类型属于,类型属于
12533,20026,类型属于,类型属于
12516,20012,类型属于,类型属于
11092,20001,类型属于,类型属于
10434,20002,类型属于,类型属于
12610,20031,类型属于,类型属于
12800,20040,类型属于,类型属于
12873,20003,类型属于,类型属于
10295,20003,类型属于,类型属于
10925,20001,类型属于,类型属于
10477,20009,类型属于,类型属于
10234,20010,类型属于,类型属于
12968,20019,类型属于,类型属于
10078,20033,类型属于,类型属于
12831,20002,类型属于,类型属于
12773,20001,类型属于,类型属于
12033,20026,类型属于,类型属于
10749,20027,类型属于,类型属于
12340,20040,类型属于,类型属于
11903,20006,类型属于,类型属于
11019,20007,类型属于,类型属于
10533,20028,类型属于,类型属于
11652,20012,类型属于,类型属于
10150,20015,类型属于,类型属于
10287,20017,类型属于,类型属于
12087,20001,类型属于,类型属于
11885,20019,类型属于,类型属于
10741,20003,类型属于,类型属于
10596,20013,类型属于,类型属于
11828,20018,类型属于,类型属于
11296,20006,类型属于,类型属于
10792,20028,类型属于,类型属于
10307,20026,类型属于,类型属于
10203,20010,类型属于,类型属于
11017,20007,类型属于,类型属于
11194,20001,类型属于,类型属于
11696,20019,类型属于,类型属于
10698,20013,类型属于,类型属于
10948,20015,类型属于,类型属于
10372,20024,类型属于,类型属于
12047,20003,类型属于,类型属于
12824,20026,类型属于,类型属于
11901,20035,类型属于,类型属于
12159,20025,类型属于,类型属于
12643,20026,类型属于,类型属于
10040,20001,类型属于,类型属于
11109,20016,类型属于,类型属于
10618,20016,类型属于,类型属于
10754,20006,类型属于,类型属于
11731,20002,类型属于,类型属于
12103,20035,类型属于,类型属于
10185,20038,类型属于,类型属于
10236,20006,类型属于,类型属于
11750,20003,类型属于,类型属于
10524,20013,类型属于,类型属于
11116,20021,类型属于,类型属于
11094,20002,类型属于,类型属于
10912,20003,类型属于,类型属于
11511,20006,类型属于,类型属于
12540,20017,类型属于,类型属于
10652,20026,类型属于,类型属于
12705,20006,类型属于,类型属于
12623,20014,类型属于,类型属于
11130,20016,类型属于,类型属于
10362,20012,类型属于,类型属于
12937,20026,类型属于,类型属于
12292,20007,类型属于,类型属于
11181,20012,类型属于,类型属于
10054,20026,类型属于,类型属于
10875,20013,类型属于,类型属于
13054,20007,类型属于,类型属于
10748,20010,类型属于,类型属于
10975,20030,类型属于,类型属于
12413,20006,类型属于,类型属于
10472,20027,类型属于,类型属于
10333,20029,类型属于,类型属于
10137,20002,类型属于,类型属于
10585,20013,类型属于,类型属于
10143,20016,类型属于,类型属于
12452,20008,类型属于,类型属于
10305,20010,类型属于,类型属于
12810,20013,类型属于,类型属于
11514,20003,类型属于,类型属于
11263,20014,类型属于,类型属于
10359,20007,类型属于,类型属于
12458,20013,类型属于,类型属于
11131,20017,类型属于,类型属于
10025,20001,类型属于,类型属于
12485,20040,类型属于,类型属于
13014,20019,类型属于,类型属于
10673,20014,类型属于,类型属于
12870,20013,类型属于,类型属于
10732,20013,类型属于,类型属于
11614,20006,类型属于,类型属于
10093,20007,类型属于,类型属于
10668,20013,类型属于,类型属于
10436,20017,类型属于,类型属于
12736,20017,类型属于,类型属于
11423,20012,类型属于,类型属于
10655,20001,类型属于,类型属于
11835,20001,类型属于,类型属于
12538,20015,类型属于,类型属于
10716,20032,类型属于,类型属于
11025,20026,类型属于,类型属于
11477,20002,类型属于,类型属于
10088,20001,类型属于,类型属于
12779,20018,类型属于,类型属于
10181,20017,类型属于,类型属于
12774,20007,类型属于,类型属于
10841,20006,类型属于,类型属于
10039,20012,类型属于,类型属于
10075,20010,类型属于,类型属于
12775,20006,类型属于,类型属于
10747,20005,类型属于,类型属于
10050,20032,类型属于,类型属于
10802,20001,类型属于,类型属于
10218,20021,类型属于,类型属于
12023,20001,类型属于,类型属于
12123,20017,类型属于,类型属于
11470,20006,类型属于,类型属于
10200,20020,类型属于,类型属于
11651,20023,类型属于,类型属于
11618,20023,类型属于,类型属于
10145,20014,类型属于,类型属于
11233,20035,类型属于,类型属于
10028,20002,类型属于,类型属于
12586,20001,类型属于,类型属于
12629,20006,类型属于,类型属于
10495,20021,类型属于,类型属于
10515,20013,类型属于,类型属于
12372,20001,类型属于,类型属于
10427,20019,类型属于,类型属于
11762,20026,类型属于,类型属于
10306,20039,类型属于,类型属于
11198,20001,类型属于,类型属于
13048,20012,类型属于,类型属于
12158,20036,类型属于,类型属于
11168,20008,类型属于,类型属于
11850,20012,类型属于,类型属于
10898,20007,类型属于,类型属于
10172,20001,类型属于,类型属于
10564,20026,类型属于,类型属于
11073,20007,类型属于,类型属于
10437,20019,类型属于,类型属于
11799,20006,类型属于,类型属于
12414,20006,类型属于,类型属于
12180,20003,类型属于,类型属于
11103,20012,类型属于,类型属于
10197,20014,类型属于,类型属于
12091,20028,类型属于,类型属于
11224,20017,类型属于,类型属于
10269,20013,类型属于,类型属于
12240,20001,类型属于,类型属于
11118,20019,类型属于,类型属于
11216,20012,类型属于,类型属于
10758,20028,类型属于,类型属于
10346,20010,类型属于,类型属于
12724,20037,类型属于,类型属于
13026,20019,类型属于,类型属于
11487,20001,类型属于,类型属于
10574,20001,类型属于,类型属于
10526,20009,类型属于,类型属于
12471,20013,类型属于,类型属于
11069,20002,类型属于,类型属于
12557,20006,类型属于,类型属于
12625,20014,类型属于,类型属于
11107,20003,类型属于,类型属于
11062,20031,类型属于,类型属于
10102,20013,类型属于,类型属于
11650,20007,类型属于,类型属于
10010,20010,类型属于,类型属于
12661,20013,类型属于,类型属于
12148,20028,类型属于,类型属于
11266,20026,类型属于,类型属于
11048,20005,类型属于,类型属于
10159,20012,类型属于,类型属于
10683,20009,类型属于,类型属于
11065,20013,类型属于,类型属于
10904,20015,类型属于,类型属于
11513,20021,类型属于,类型属于
10939,20006,类型属于,类型属于
10691,20028,类型属于,类型属于
13032,20028,类型属于,类型属于
11303,20013,类型属于,类型属于
10511,20013,类型属于,类型属于
11993,20013,类型属于,类型属于
10326,20006,类型属于,类型属于
12833,20006,类型属于,类型属于
12170,20015,类型属于,类型属于
10188,20017,类型属于,类型属于
10706,20005,类型属于,类型属于
11124,20001,类型属于,类型属于
12236,20017,类型属于,类型属于
10113,20003,类型属于,类型属于
12327,20031,类型属于,类型属于
10538,20013,类型属于,类型属于
11008,20006,类型属于,类型属于
10596,20014,类型属于,类型属于
11381,20013,类型属于,类型属于
11681,20006,类型属于,类型属于
11092,20023,类型属于,类型属于
11538,20013,类型属于,类型属于
11960,20017,类型属于,类型属于
11211,20032,类型属于,类型属于
11713,20007,类型属于,类型属于
10172,20009,类型属于,类型属于
12943,20019,类型属于,类型属于
12030,20026,类型属于,类型属于
10891,20017,类型属于,类型属于
11572,20026,类型属于,类型属于
11012,20021,类型属于,类型属于
12362,20001,类型属于,类型属于
11626,20006,类型属于,类型属于
10165,20001,类型属于,类型属于
10774,20003,类型属于,类型属于
13023,20026,类型属于,类型属于
12434,20029,类型属于,类型属于
12935,20019,类型属于,类型属于
10574,20039,类型属于,类型属于
12147,20006,类型属于,类型属于
11032,20001,类型属于,类型属于
10828,20007,类型属于,类型属于
10576,20016,类型属于,类型属于
11099,20006,类型属于,类型属于
10598,20004,类型属于,类型属于
12391,20017,类型属于,类型属于
10052,20009,类型属于,类型属于
11646,20006,类型属于,类型属于
11578,20001,类型属于,类型属于
11964,20012,类型属于,类型属于
10433,20009,类型属于,类型属于
12446,20003,类型属于,类型属于
11167,20007,类型属于,类型属于
10531,20002,类型属于,类型属于
11393,20019,类型属于,类型属于
10757,20012,类型属于,类型属于
13036,20007,类型属于,类型属于
10323,20011,类型属于,类型属于
11781,20009,类型属于,类型属于
10213,20023,类型属于,类型属于
11425,20021,类型属于,类型属于
10060,20006,类型属于,类型属于
12257,20026,类型属于,类型属于
10834,20026,类型属于,类型属于
12779,20026,类型属于,类型属于
12135,20013,类型属于,类型属于
12724,20018,类型属于,类型属于
11457,20026,类型属于,类型属于
10351,20013,类型属于,类型属于
11972,20036,类型属于,类型属于
12902,20028,类型属于,类型属于
11603,20017,类型属于,类型属于
10609,20007,类型属于,类型属于
11559,20006,类型属于,类型属于
10203,20001,类型属于,类型属于
10413,20002,类型属于,类型属于
11472,20026,类型属于,类型属于
10882,20007,类型属于,类型属于
12230,20040,类型属于,类型属于
12167,20001,类型属于,类型属于
10233,20023,类型属于,类型属于
11302,20012,类型属于,类型属于
11348,20023,类型属于,类型属于
12813,20028,类型属于,类型属于
12187,20007,类型属于,类型属于
11092,20003,类型属于,类型属于
10020,20001,类型属于,类型属于
10915,20035,类型属于,类型属于
11761,20040,类型属于,类型属于
11819,20017,类型属于,类型属于
13017,20026,类型属于,类型属于
12483,20026,类型属于,类型属于
10599,20012,类型属于,类型属于
11411,20001,类型属于,类型属于
11600,20022,类型属于,类型属于
12567,20016,类型属于,类型属于
11071,20001,类型属于,类型属于
11473,20006,类型属于,类型属于
11486,20003,类型属于,类型属于
13042,20040,类型属于,类型属于
12727,20007,类型属于,类型属于
10593,20014,类型属于,类型属于
10786,20014,类型属于,类型属于
10540,20013,类型属于,类型属于
11147,20006,类型属于,类型属于
11239,20002,类型属于,类型属于
10088,20023,类型属于,类型属于
10745,20003,类型属于,类型属于
11710,20009,类型属于,类型属于
11479,20009,类型属于,类型属于
12069,20007,类型属于,类型属于
11736,20010,类型属于,类型属于
11939,20035,类型属于,类型属于
11052,20007,类型属于,类型属于
10189,20013,类型属于,类型属于
11115,20014,类型属于,类型属于
12046,20003,类型属于,类型属于
12031,20002,类型属于,类型属于
10523,20017,类型属于,类型属于
12811,20001,类型属于,类型属于
10636,20018,类型属于,类型属于
10570,20018,类型属于,类型属于
12579,20006,类型属于,类型属于
10197,20002,类型属于,类型属于
10204,20007,类型属于,类型属于
11245,20018,类型属于,类型属于
10475,20001,类型属于,类型属于
11764,20024,类型属于,类型属于
11332,20013,类型属于,类型属于
10083,20002,类型属于,类型属于
10165,20002,类型属于,类型属于
12425,20019,类型属于,类型属于
11495,20019,类型属于,类型属于
10536,20002,类型属于,类型属于
11731,20017,类型属于,类型属于
10294,20016,类型属于,类型属于
11625,20008,类型属于,类型属于
10401,20003,类型属于,类型属于
12630,20003,类型属于,类型属于
10434,20036,类型属于,类型属于
10209,20019,类型属于,类型属于
10619,20013,类型属于,类型属于
10221,20019,类型属于,类型属于
10963,20029,类型属于,类型属于
12117,20002,类型属于,类型属于
10205,20003,类型属于,类型属于
10913,20018,类型属于,类型属于
10764,20006,类型属于,类型属于
10460,20001,类型属于,类型属于
10559,20034,类型属于,类型属于
10363,20002,类型属于,类型属于
13066,20013,类型属于,类型属于
12156,20026,类型属于,类型属于
11058,20017,类型属于,类型属于
11710,20001,类型属于,类型属于
11991,20040,类型属于,类型属于
10428,20001,类型属于,类型属于
12471,20017,类型属于,类型属于
11265,20013,类型属于,类型属于
10085,20007,类型属于,类型属于
11202,20001,类型属于,类型属于
12941,20010,类型属于,类型属于
10475,20006,类型属于,类型属于
12785,20026,类型属于,类型属于
12796,20031,类型属于,类型属于
10065,20032,类型属于,类型属于
11005,20012,类型属于,类型属于
12613,20026,类型属于,类型属于
10556,20031,类型属于,类型属于
10219,20003,类型属于,类型属于
10530,20028,类型属于,类型属于
10820,20013,类型属于,类型属于
11304,20006,类型属于,类型属于
10576,20013,类型属于,类型属于
10405,20013,类型属于,类型属于
10885,20020,类型属于,类型属于
11627,20001,类型属于,类型属于
10897,20018,类型属于,类型属于
12603,20037,类型属于,类型属于
12704,20013,类型属于,类型属于
10580,20013,类型属于,类型属于
11118,20018,类型属于,类型属于
10569,20006,类型属于,类型属于
12692,20019,类型属于,类型属于
10545,20003,类型属于,类型属于
12664,20026,类型属于,类型属于
10487,20016,类型属于,类型属于
10718,20019,类型属于,类型属于
10463,20024,类型属于,类型属于
11285,20028,类型属于,类型属于
11879,20021,类型属于,类型属于
11656,20009,类型属于,类型属于
11463,20017,类型属于,类型属于
11559,20026,类型属于,类型属于
12071,20008,类型属于,类型属于
10726,20003,类型属于,类型属于
12131,20040,类型属于,类型属于
11892,20010,类型属于,类型属于
12399,20006,类型属于,类型属于
10411,20001,类型属于,类型属于
12214,20028,类型属于,类型属于
10169,20026,类型属于,类型属于
10474,20003,类型属于,类型属于
10286,20009,类型属于,类型属于
11943,20017,类型属于,类型属于
11833,20014,类型属于,类型属于
12276,20018,类型属于,类型属于
10046,20014,类型属于,类型属于
10922,20017,类型属于,类型属于
10957,20019,类型属于,类型属于
10620,20006,类型属于,类型属于
12624,20031,类型属于,类型属于
11008,20001,类型属于,类型属于
11340,20006,类型属于,类型属于
12637,20016,类型属于,类型属于
10076,20001,类型属于,类型属于
11249,20007,类型属于,类型属于
11475,20006,类型属于,类型属于
12629,20015,类型属于,类型属于
11648,20022,类型属于,类型属于
10723,20019,类型属于,类型属于
10085,20014,类型属于,类型属于
10772,20024,类型属于,类型属于
10530,20009,类型属于,类型属于
11046,20013,类型属于,类型属于
12131,20006,类型属于,类型属于
12349,20006,类型属于,类型属于
11345,20033,类型属于,类型属于
11729,20006,类型属于,类型属于
10215,20014,类型属于,类型属于
11390,20001,类型属于,类型属于
12164,20006,类型属于,类型属于
10361,20013,类型属于,类型属于
