index:ID,media_id,name,num_of_play,num_of_subscribe,num_of_danmu,starting_time,score,num_of_scoring_peopel,status,:LABEL
12520,5011,我是小粘粘,2万,3060,1053,2005年7月8日,0,0,已完结,Anime
12521,2662,星球流浪记,8.9万,4318,8712,2003年10月16日,0,0,已完结,Anime
12522,127452,高达创战者 战斗部落（BATTLOGUE）,13.2万,3859,2282,2017年8月4日,0,0,已完结,Anime
12523,3956,鲁邦三世：微风公主 ~ 被隐藏的空中都市,1万,6097,172,2013年11月15日,0,0,已完结,Anime
12524,3904,秀逗魔导士 SPECIAL,20.8万,2419,1.2万,1996年7月25日,0,0,已完结,Anime
12525,5440,比得兔（第二季）,6.7万,1435,163,2015年1月24日,0,0,已完结,Anime
12526,5467,闪电十一人 第二季 日语 ,29.1万,6354,2.8万,2008年10月5日,0,0,已完结,Anime
12527,1676,竖笛与双肩书包 OAD,10.4万,6212,1347,2012年7月17日,0,0,已完结,Anime
12528,2815,魔兽战线,5.9万,2674,812,2003年2月23日,0,0,已完结,Anime
12529,5177,魁!!库洛马迪高校,14.9万,7108,7409,2003年10月2日,0,0,已完结,Anime
12530,2086,Di Gi Charat Panyo Panyo,1.6万,2340,401,2002年1月5日,0,0,已完结,Anime
12531,4547,装甲骑兵 孤影再临,2.6万,1528,543,2011年1月8日,0,0,已完结,Anime
12532,2861,无口的森田小姐 OVA,12.1万,4116,2426,2011年3月25日,0,0,已完结,Anime
12533,744,超速变形GYRO ZETTER,46万,5956,1.3万,2012年10月2日,0,0,已完结,Anime
12534,3279,卡罗尔,2.4万,2790,500,1990年3月21日,0,0,已完结,Anime
12535,7392,Onyankopo,16万,6675,944,2017年10月10日,0,0,已完结,Anime
12536,1985,宇宙星路,6.1万,5835,2880,2003年4月2日,0,0,已完结,Anime
12537,3417,遥远时空中3 无尽的命运,2.4万,3673,208,2010年1月3日,0,0,已完结,Anime
12538,5638,拉链超人组,5677,1052,82,2014年10月30日,0,0,已完结,Anime
12539,2141,新巴比伦二世,5.2万,4417,143,2001年10月5日,0,0,已完结,Anime
12540,3959,翼神传说 多元变奏曲,3.7万,2860,1049,2003年4月19日,0,0,已完结,Anime
12541,102692,Angolmois 元寇合戰記（僅限港澳台地區）,4.4万,2073,1919,2018年7月11日,0,0,已完结,Anime
12542,7892,D·N·A2 ~他到底失去了什么？~ OVA,13.7万,2136,6162,1995年2月21日,0,0,已完结,Anime
12543,5251,七人之奈奈,3.2万,2904,814,2002年1月10日,0,0,已完结,Anime
12544,2253,南海奇皇,5.5万,5703,827,1998年4月6日,0,0,已完结,Anime
12545,2136,钢铁天使核桃 第二季,2.7万,2479,1833,2001年4月12日,0,0,已完结,Anime
12546,3950,鲁邦三世：初次交锋,4.8万,2293,1607,2002年7月26日,0,0,已完结,Anime
12547,3930,鲁邦三世：海明威手稿之谜,4.1万,2239,895,1990年7月20日,0,0,已完结,Anime
12548,3919,天上天下 终极格斗,27.3万,3439,1万,2005年3月16日,0,0,已完结,Anime
12549,3936,鲁邦三世：GREEN vs RED,5.3万,2596,1481,2008年4月2日,0,0,已完结,Anime
12550,3408,樱花大战 OVA3 燃烧的巴黎,27.7万,1942,2万,2003年3月19日,0,0,已完结,Anime
12551,2806,昆虫小精灵,8999,1324,295,1986年6月13日,0,0,已完结,Anime
12552,2213,A.D.特警,1.1万,3240,50,1999年4月7日,0,0,已完结,Anime
12553,3978,和殿下一起,1.8万,978,532,2010年3月25日,0,0,已完结,Anime
12554,8332,火球 幽默之章,7.5万,5403,318,2017年10月6日,9.5,114人评,连载中,Anime
12555,117712,展开骑士,1.5万,941,140,2014年4月6日,0,0,已完结,Anime
12556,6384,火影忍者舞台剧 虹桥艺术中心采访篇,13.1万,1793,595,2017年7月28日,0,0,已完结,Anime
12557,1953,铁人28号,4375,1236,25,2004年4月7日,0,0,已完结,Anime
12558,5889,1磅的福音,8091,840,255,1988年12月2日,0,0,已完结,Anime
12559,78772,蒼天之拳 REGENESIS（僅限港澳台地區）,10.7万,5038,4061,2018年4月3日,0,0,已完结,Anime
12560,2058,钢琴恋曲,3.9万,4811,835,2002年11月11日,0,0,已完结,Anime
12561,18452,蜡笔小新之动感超人大战泳装魔王,25.2万,6542,4898,1993年7月24日,0,0,已完结,Anime
12562,2255,魔法阵都市,8万,5289,1062,1998年4月7日,0,0,已完结,Anime
12563,3944,鲁邦三世：雾之谜,5万,2006,1469,2007年7月27日,0,0,已完结,Anime
12564,1904,陆奥圆明流外传 修罗之刻,7.9万,4017,4958,2004年4月6日,0,0,已完结,Anime
12565,5585,Peeping Life -The Perfect Edit,1.4万,1837,296,2009年6月18日,0,0,已完结,Anime
12566,3985,神魂合体GODANNAR！！ 第二季,8万,1605,4092,2004年4月5日,0,0,已完结,Anime
12567,10632,品酒要在成為夫妻之後（僅限台灣地區）,4.4万,4661,250,2017年10月4日,0,0,已完结,Anime
12568,5471,玩偶游戏,4万,2986,438,1995年12月16日,0,0,已完结,Anime
12569,1991,星空防卫队,4.4万,6804,464,2003年1月5日,0,0,已完结,Anime
12570,5380,激斗战车（中文）,5.5万,1734,232,2001年10月7日,0,0,已完结,Anime
12571,3848,女子落语 OAD,8.7万,6947,3453,2013年2月8日,0,0,已完结,Anime
12572,2393,柔道少女,7.9万,5173,2015,1989年4月5日,0,0,已完结,Anime
12573,1954,铁人28号 白昼之残月,1.1万,697,55,2007年3月31日,0,0,已完结,Anime
12574,4653,超级街头霸王4,18.5万,5507,2067,2010年4月28日,0,0,已完结,Anime
12575,4056,机甲创世记 OVA,4.4万,776,762,1985年9月21日,0,0,已完结,Anime
12576,2467,超电磁侠波鲁吉斯V,1.5万,1130,237,1977年6月4日,0,0,已完结,Anime
12577,4117,香菜酱和她的亲人们,6.5万,4527,1253,2015年7月10日,0,0,已完结,Anime
12578,5949,如风似云,1.5万,3574,713,1990年3月21日,0,0,已完结,Anime
12579,748,兽旋战斗MONSUNO,5.3万,3055,990,2012年10月4日,0,0,已完结,Anime
12580,1326,向日葵！ 第二季,3.6万,5611,616,2007年1月8日,0,0,已完结,Anime
12581,140752,天空與海洋之間（僅限港澳台地區）,2.1万,5009,631,2018年10月4日,0,0,连载中,Anime
12582,2473,无敌龙卷风,1.4万,574,126,1976年9月5日,0,0,已完结,Anime
12583,1444,莉莉和青蛙和弟弟,2万,6090,470,2006年8月26日,0,0,已完结,Anime
12584,2340,勇者传说,7.3万,2674,1465,1992年2月9日,0,0,已完结,Anime
12585,4107,皮卡丘，这是什么的钥匙？,14.3万,6313,1712,2014年7月19日,0,0,已完结,Anime
12586,1348,MAPLESTORY,5.6万,2409,2013,2007年10月7日,0,0,已完结,Anime
12587,4845,海底小纵队 特别篇,10.8万,1905,3170,2014年5月13日,0,0,已完结,Anime
12588,5908,咬屁屁虫 第四季,9536,467,40,2015年10月5日,0,0,已完结,Anime
12589,1289,钢铁神吉克,5521,6199,22,2007年4月5日,0,0,已完结,Anime
12590,5204,冥王计划志雷马,5.5万,3832,1648,1988年11月26日,0,0,已完结,Anime
12591,2090,战斗陀螺 剧场版,3.5万,1435,353,2001年1月9日,0,0,已完结,Anime
12592,2433,圣战士丹拜因,7.8万,4292,3330,1983年2月5日,0,0,已完结,Anime
12593,133392,彩虹小马 小马国女孩,3.8万,1536,448,2013年6月15日,0,0,已完结,Anime
12594,5481,战地启示录,2.1万,1942,779,1993年10月22日,0,0,已完结,Anime
12595,3910,秀逗魔导士 PREMIUM,20.8万,2909,1.2万,2001年12月22日,0,0,已完结,Anime
12596,3265,机械女神J agai,9.9万,1306,2351,1997年11月25日,0,0,已完结,Anime
12597,3558,超时空要塞 Flash Back OVA,10.3万,5791,196,1987年6月21日,0,0,已完结,Anime
12598,1845,快乐七人组,2.6万,4112,655,2005年10月2日,0,0,已完结,Anime
12599,4885,砂沙美魔法少女俱乐部 第二季,1638,2134,4,2006年10月3日,0,0,已完结,Anime
12600,5322,星之海洋,3.5万,2584,772,2001年4月3日,0,0,已完结,Anime
12601,128072,小马宝莉：友谊的魔力 第六季 (中配）,15.9万,5946,1万,2016年3月26日,9.6,392人评,已完结,Anime
12602,5916,银装骑攻队,2.1万,1051,75,2000年4月4日,0,0,已完结,Anime
12603,5309,校园外星人,1.7万,2850,1156,2001年6月25日,0,0,已完结,Anime
12604,3285,潜艇代号707R,3.7万,2225,1319,2003年9月26日,0,0,已完结,Anime
12605,1899,老师的时间,4.8万,2788,5280,2004年4月4日,0,0,已完结,Anime
12606,5432,阿大是我哥,1.4万,938,266,2007年8月18日,0,0,已完结,Anime
12607,3958,勇者王GaoGaiGar Final Grand Glorious Gathering,13.8万,3675,4800,2005年4月11日,0,0,已完结,Anime
12608,2024,陆上防卫队,5429,2469,99,2002年7月3日,0,0,已完结,Anime
12609,125692,小马宝莉 友谊的魔力 第七季,19万,6719,1.1万,2017年4月15日,9.8,1084人评,已完结,Anime
12610,3939,鲁邦三世：追寻哈里毛的宝藏,3.1万,2288,1300,1995年8月4日,0,0,已完结,Anime
12611,131692,模型战士高达模型制作家 起始G,1.2万,978,431,2010年8月15日,0,0,已完结,Anime
12612,2424,超兽机神断空我,5.3万,3422,2147,1985年4月6日,0,0,已完结,Anime
12613,2507,机动战舰大和抚子 OVA,36万,2340,1.9万,1996年10月1日,0,0,已完结,Anime
12614,6068,商人之星的小比索,2.9万,1224,259,2017年4月3日,0,0,已完结,Anime
12615,1260,星之海的爱玛丽,1.9万,5019,713,2008年5月23日,0,0,已完结,Anime
12616,2267,星方武侠,5.1万,5383,957,1998年1月8日,0,0,已完结,Anime
12617,4031,神秘的世界 EL-HAZARD 2  OVA,4.2万,832,719,1997年3月21日,0,0,已完结,Anime
12618,4508,宝石宠物 剧场版 甜蜜舞蹈公主,3500,4407,11,2012年8月11日,0,0,已完结,Anime
12619,4028,BURN-UP EXCESS,4.5万,6524,721,1997年12月12日,0,0,已完结,Anime
12620,95172,纸箱战机W,1.7万,1788,59,2012年1月18日,0,0,已完结,Anime
12621,3949,鲁邦三世：通往恶魔岛,4.1万,2070,1135,2001年8月3日,0,0,已完结,Anime
12622,3847,苍穹之法芙娜 HEAVEN AND EARTH,16.3万,5684,6332,2010年12月25日,0,0,已完结,Anime
12623,2107,狂野禁区,5万,3213,1304,2001年4月6日,0,0,已完结,Anime
12624,3937,鲁邦三世：燃烧的斩铁剑,3.2万,2006,974,1994年7月29日,0,0,已完结,Anime
12625,4980,草莓100% Special,50.9万,4791,2.2万,2005年12月14日,0,0,已完结,Anime
12626,1914,战区88,5.1万,5290,2462,2004年1月9日,0,0,已完结,Anime
12627,1976,四圣兽 ～几千个昼与夜篇～,7.2万,4009,2859,2005年12月17日,0,0,已完结,Anime
12628,5452,幻想叙谭艾尔西亚,1.4万,1827,103,1992年10月23日,0,0,已完结,Anime
12629,1435,童话枪手小红帽,4.1万,4660,1515,2006年7月1日,0,0,已完结,Anime
12630,2165,星界的战旗TV版 星界的战旗II,12.7万,1600,6823,2001年7月11日,0,0,已完结,Anime
12631,10532,蜡笔小新 呐喊!春日部野生王国,26万,6796,7638,2009年4月18日,0,0,已完结,Anime
12632,936,和殿下一起 1分钟剧场,2829,6949,14,2010年7月5日,0,0,已完结,Anime
12633,3082,无敌超人赞波3,2.3万,1727,452,1977年10月8日,0,0,已完结,Anime
12634,2158,人造人间Kikaider,3万,2984,1139,2000年10月16日,0,0,已完结,Anime
12635,3759,我的女神 OAD,8.9万,5493,2948,2011年2月23日,0,0,已完结,Anime
12636,6378,PIKO太郎的摇篮曲,7.5万,3051,336,2017年7月17日,0,0,已完结,Anime
12637,5634,我的麻理,8833,1126,353,1996年3月6日,0,0,已完结,Anime
12638,3823,向阳素描 沙英?寻 毕业篇,1641,5168,23,2013年11月27日,0,0,已完结,Anime
12639,11312,小双侠（1977）,9494,682,74,1977年1月1日,0,0,已完结,Anime
12640,2444,六神合体雷霆王,8.2万,4526,1670,1981年10月2日,0,0,已完结,Anime
12641,2431,机甲界卡利安,1.9万,774,545,1984年10月5日,0,0,已完结,Anime
12642,127612,愤怒的小鸟 猪猪传系列 Season 4,1.8万,547,265,2017年10月20日,0,0,已完结,Anime
12643,4017,机动警察 十三号废弃物,2.8万,3578,1114,2002年3月30日,0,0,已完结,Anime
12644,2163,星界的战旗 星界的纹章,12.7万,6308,6823,2000年4月14日,0,0,已完结,Anime
12645,3079,我的小行星【中文】,7944,1406,108,2006年1月1日,0,0,已完结,Anime
12646,41912,Slow Start（僅限港澳台地區）,7.2万,5616,2170,2018年1月7日,0,0,已完结,Anime
12647,1267,威尔贝鲁物语 ～威尔贝鲁的姐妹～ 第一幕,6.3万,6065,2372,2007年4月8日,0,0,已完结,Anime
12648,4034,四驱兄弟WGP 暴走四驱大追踪,17万,4913,7447,1997年7月5日,0,0,已完结,Anime
12649,5385,猪猪秀 第三季,35.7万,2670,791,2016年6月3日,0,0,已完结,Anime
12650,5892,尾随者竞技,1.9万,1904,111,2009年10月16日,0,0,已完结,Anime
12651,5411,小妇人,2.2万,1526,140,1981年4月7日,0,0,已完结,Anime
12652,3215,地球变动之日,3.3万,6199,1090,1997年8月10日,0,0,已完结,Anime
12653,4778,我家三姐妹,2.2万,2407,206,2008年4月8日,0,0,已完结,Anime
12654,2448,传说巨神伊迪安,5.6万,3822,5245,1980年5月9日,0,0,已完结,Anime
12655,5068,破灭的Mar,1.5万,4236,235,2005年7月6日,0,0,已完结,Anime
12656,4011,天使特警 剧场版 黎明篇,4.3万,2133,329,2007年9月1日,0,0,已完结,Anime
12657,131652,银河铁道物语II 永远的分歧点,3004,464,21,2006年10月4日,0,0,已完结,Anime
12658,5116,玻璃兔,1.3万,2900,667,2005年5月14日,0,0,已完结,Anime
12659,3967,魔法阵都市 剧场版 下篇,8万,1050,1062,1992年7月18日,0,0,已完结,Anime
12660,4608,剧场传说,6.1万,4110,1325,2012年2月23日,0,0,已完结,Anime
12661,2412,超能力魔美,6.7万,1934,7516,1987年4月7日,0,0,已完结,Anime
12662,4018,真救世主传说 北斗神拳 拉奥传 激斗之章,10.2万,2850,2312,2007年4月28日,0,0,已完结,Anime
12663,3962,不公正抽签 OVA,3万,1304,1876,2004年12月22日,0,0,已完结,Anime
12664,1126,魔神Z 真魔神 冲击！Z篇,16.7万,5908,7773,2009年4月5日,0,0,已完结,Anime
12665,1478,格斗美神·武龙,2.8万,2466,345,2005年10月1日,0,0,已完结,Anime
12666,5866,天才傻瓜 复活的弗兰德之犬,2.4万,2222,176,2015年5月23日,0,0,已完结,Anime
12667,2197,六翼天使之声,4.4万,5786,1911,1999年10月6日,0,0,已完结,Anime
12668,4004,超时空世纪02,4.2万,938,1253,1993年12月5日,0,0,已完结,Anime
12669,2245,波波罗古洛伊斯物语,1.4万,2285,263,2003年10月5日,0,0,已完结,Anime
12670,2862,地球少女,3.1万,3664,592,2001年1月9日,0,0,已完结,Anime
12671,3620,忍者乱太郎,16.6万,4998,5294,2008年3月31日,0,0,已完结,Anime
12672,4015,机动警察 和平保卫战,6.2万,6652,2124,1993年8月7日,0,0,已完结,Anime
12673,3932,鲁邦三世：DEAD OR ALIVE,7.7万,3401,1441,1996年4月20日,0,0,已完结,Anime
12674,1121,科拉蒂每日的笑话,2.1万,2582,505,2009年4月1日,0,0,已完结,Anime
12675,1730,团地友夫,3356,1224,58,2013年4月7日,0,0,已完结,Anime
12676,2120,激斗战车（粤语）,13.8万,2784,4683,2001年10月7日,0,0,已完结,Anime
12677,5266,机动警察迷你版,2万,1780,326,2002年3月30日,0,0,已完结,Anime
12678,4125,普通女高中生要做当地偶像 OVA,4.8万,6497,1441,2015年12月24日,0,0,已完结,Anime
12679,114832,新战神金刚：传奇的保护神 第六季,5.5万,974,1973,2018年6月15日,0,0,已完结,Anime
12680,2430,小小外星人,3.1万,4402,445,1984年3月3日,0,0,已完结,Anime
12681,1724,变形金刚 领袖之证 美版第二季,16.7万,5386,2509,2012年4月8日,0,0,已完结,Anime
12682,5492,赤足小子1,1.5万,829,569,1983年7月21日,0,0,已完结,Anime
12683,3941,鲁邦三世：暮色双子星座的秘密,3.8万,2065,1366,1996年8月2日,0,0,已完结,Anime
12684,3947,鲁邦三世：爱的记号~ 不二子不幸的一天,5.2万,2332,1166,1999年7月30日,0,0,已完结,Anime
12685,4432,巧克力小狗,5.2万,5675,1301,2013年4月30日,0,0,已完结,Anime
12686,4323,枪械少女 OAD,4.5万,3205,1032,2012年10月12日,0,0,已完结,Anime
12687,48472,蜡笔小新 呼风唤雨！会唱歌的屁股炸弹,20.3万,4788,4980,2007年4月21日,0,0,已完结,Anime
12688,113172,千槍士（僅限港澳台地區）,4万,4005,466,2018年7月3日,0,0,已完结,Anime
12689,5942,银河机攻队MAJESTIC PRINCE 新作动画,7.9万,5290,646,2016年9月29日,0,0,已完结,Anime
12690,5496,彼得潘的冒险,1.2万,1827,-,1989年1月15日,0,0,已完结,Anime
12691,3909,秀逗魔导士 EXCELLENT,20.8万,1997,1.2万,1998年10月25日,0,0,已完结,Anime
12692,1051,怪盗丽奈,3.9万,4644,458,2010年1月8日,0,0,已完结,Anime
12693,929,战国鬼才传,37.3万,6775,3.5万,2011年4月7日,0,0,已完结,Anime
12694,5096,梦幻骑士IV 时之旅人,1.8万,1599,82,2005年3月10日,0,0,已完结,Anime
12695,5925,咪咪流浪记,2.2万,1721,574,1977年10月2日,0,0,已完结,Anime
12696,4678,猴兔超人,4804,396,88,2009年10月3日,0,0,已完结,Anime
12697,2479,大魔神,4.9万,2982,634,1974年9月8日,0,0,已完结,Anime
12698,77572,甜心戰士 Universe（僅限港澳台地區）,1.7万,1123,551,2018年4月8日,0,0,已完结,Anime
12699,11652,蜡笔小新之黑暗珠珠大追击,18.9万,5486,4611,1997年4月19日,0,0,已完结,Anime
12700,140972,蒼天之拳 REGENESIS 第二季（僅限港澳台地區）,6541,684,195,2018年10月2日,0,0,连载中,Anime
12701,2260,梦幻拉拉,6.1万,5174,2226,1998年4月5日,0,0,已完结,Anime
12702,2097,七虹香电击大作战,4.5万,4504,1430,2001年10月4日,0,0,已完结,Anime
12703,5413,神龙之谜,6.9万,3047,1101,1991年10月17日,0,0,已完结,Anime
12704,1572,黏黏糊糊!!角质君 第2期,25.5万,6290,3078,2015年4月6日,0,0,已完结,Anime
12705,2461,宇宙魔神大剑豪,8849,543,75,1978年7月27日,0,0,已完结,Anime
12706,2478,宇宙骑士铁甲人,11.8万,5600,417,1975年7月3日,0,0,已完结,Anime
12707,6072,踢向明天,2.2万,771,112,1992年4月14日,0,0,已完结,Anime
12708,130212,探险活宝 第六季（中配）,8.6万,1427,1174,2014年4月21日,0,0,已完结,Anime
12709,3153,枪之国度,5.2万,6041,1674,2002年3月28日,0,0,已完结,Anime
12710,1291,爆裂天使-INFINITY-,2.7万,3573,442,2007年3月23日,0,0,已完结,Anime
12711,4622,Sacred Seven 银月之翼,5.5万,4906,1634,2012年1月7日,0,0,已完结,Anime
12712,3752,校园迷糊大王 一学期补习,4.6万,6196,879,2005年12月22日,0,0,已完结,Anime
12713,3943,鲁邦三世：沃尔特P38,4.2万,1899,859,1997年8月1日,0,0,已完结,Anime
12714,5928,书家,7280,2396,137,2010年3月27日,0,0,已完结,Anime
12715,5651,星梦手记 广播节目,3.4万,2663,699,2016年8月19日,0,0,已完结,Anime
12716,2298,VS骑士弹珠汽水&amp;40炎,2.2万,1516,627,1996年4月4日,0,0,已完结,Anime
12717,3907,秀逗魔导士 GREAT,20.8万,2113,1.2万,1997年8月2日,0,0,已完结,Anime
12718,141192,伊利亚：杰拉姆,7438,1064,54,1994年6月23日,0,0,已完结,Anime
12719,4427,迷你加尔刚蒂亚,12.2万,3817,1270,2013年4月10日,0,0,已完结,Anime
12720,2225,宇宙战舰山本洋子,1.4万,4234,201,1999年4月4日,0,0,已完结,Anime
12721,2164,星界的战旗 TV版 星界的战旗I,12.7万,2841,6823,2000年4月14日,0,0,已完结,Anime
12722,4001,魔神英雄传 永恒传说,22.6万,5908,1.6万,1993年1月1日,0,0,已完结,Anime
12723,5926,ZEGAPAIN ADP,4万,4107,231,2016年10月15日,0,0,已完结,Anime
12724,937,和殿下一起～眼罩之野心～,3333,2902,23,2011年4月4日,0,0,已完结,Anime
12725,3411,樱花大战 剧场版 樱花大战活动写真,27.7万,2465,2万,2001年12月22日,0,0,已完结,Anime
12726,1481,洛克人EXE 粤语版,10.2万,5770,643,2002年3月5日,0,0,已完结,Anime
12727,1358,铁子之旅,9900,928,240,2007年6月24日,0,0,已完结,Anime
12728,1764,虽然是玻璃假面 2013版,20.5万,1932,3502,2013年4月8日,0,0,已完结,Anime
12729,4036,苍之流星SPT雷兹纳 OVA,1.1万,457,165,1986年8月21日,0,0,已完结,Anime
12730,5694,破邪大星弹劾凰,2.9万,2201,238,1987年9月28日,0,0,已完结,Anime
12731,3266,机械女神R,9.9万,2269,2351,1995年5月25日,0,0,已完结,Anime
12732,5179,星际少年队,3.9万,3638,396,2003年4月1日,0,0,已完结,Anime
12733,2154,奇异的破晓,3.3万,6646,1436,2000年7月12日,0,0,已完结,Anime
12734,2280,灵异猎人,4.6万,4989,659,1997年4月2日,0,0,已完结,Anime
12735,5573,地狱堂灵界通信,9406,1302,121,1996年8月9日,0,0,已完结,Anime
12736,3148,永井豪的Q版世界,3.9万,2579,2099,1990年1月1日,0,0,已完结,Anime
12737,6407,长门有希酱的消失 OAD,12.4万,3397,5784,2015年10月26日,0,0,已完结,Anime
12738,5265,帕卢姆之树,1.5万,2781,346,2002年3月16日,0,0,已完结,Anime
12739,831,OZUMA,7.3万,4389,6510,2012年3月16日,0,0,已完结,Anime
12740,4803,蜘蛛骑士第2季,2万,815,55,2007年4月14日,0,0,已完结,Anime
12741,5880,敌人是海盗- 猫们的飨宴,7332,971,24,1989年12月26日,0,0,已完结,Anime
12742,87232,索尼克音爆,3.9万,1198,824,2015年11月14日,0,0,已完结,Anime
12743,4022,宇宙战舰大和号 完结篇,5.1万,1783,583,1983年3月19日,0,0,已完结,Anime
12744,4168,好朋友,7.5万,6491,751,2015年4月11日,0,0,已完结,Anime
12745,2391,猫怪麦克,4.4万,4773,2377,1989年1月1日,0,0,已完结,Anime
12746,2296,佐罗的传说,8.7万,5670,8073,1996年4月5日,0,0,已完结,Anime
12747,5410,若草四姐妹,1.6万,2061,150,1981年4月7日,0,0,已完结,Anime
12748,89132,草莓棉花糖 OVA 第1期,9.9万,2333,4103,2007年2月23日,0,0,已完结,Anime
12749,140652,Double Decker!?道格&amp;基里爾（僅限港澳台地區）,2.4万,5555,1058,2018年9月30日,0,0,连载中,Anime
12750,3912,Peeping Life×怪兽酒场 怪兽们的所在之处,3.3万,3947,541,2015年7月10日,0,0,已完结,Anime
12751,3992,银河英雄传说 黄金之翼,24.6万,3199,5856,1992年2月12日,0,0,已完结,Anime
12752,3315,Z计划,10.3万,5283,2178,2010年5月22日,0,0,已完结,Anime
12753,2201,格斗小霸王,3.3万,1824,261,1999年10月5日,0,0,已完结,Anime
12754,5598,小白角,1.3万,1991,1749,1981年3月14日,0,0,已完结,Anime
12755,5414,弹道,2.6万,1584,208,2004年4月3日,0,0,已完结,Anime
12756,2426,棒球英豪 剧场版,8.8万,4638,2978,1985年3月25日,0,0,已完结,Anime
12757,3975,仙乐传说 迪赛雅兰篇,8.6万,1701,3612,2010年3月25日,0,0,已完结,Anime
12758,2318,黄金勇者,6.7万,5477,1224,1995年2月4日,0,0,已完结,Anime
12759,3996,无责任舰长 特别篇 孤独一人的战争,4.1万,394,1989,1994年10月1日,0,0,已完结,Anime
12760,3720,星际赛车,2.2万,284,212,2007年1月1日,0,0,已完结,Anime
12761,95192,闪电十一人GO 究极之绊 狮鹫兽,2.1万,673,264,2011年12月23日,0,0,已完结,Anime
12762,133432,彩虹小马：小马国女孩2  彩虹摇滚,2.9万,1132,505,2014年9月27日,0,0,已完结,Anime
12763,2622,茄子·安达卢西亚之夏,5.1万,4493,1379,2003年7月26日,0,0,已完结,Anime
12764,4305,噬谎者 OVA,8.1万,5164,720,2012年10月19日,0,0,已完结,Anime
12765,5445,世界征服 谋略之星 OVA,107.6万,6292,9294,2014年10月15日,0,0,已完结,Anime
12766,1842,麟光之翼,3.5万,3034,633,2005年12月10日,0,0,已完结,Anime
12767,4134,热血人面犬,6.5万,2981,738,2014年7月11日,0,0,已完结,Anime
12768,131032,狗狗向前冲,2905,536,21,2003年8月18日,0,0,已完结,Anime
12769,3263,机械女神J,9.9万,5595,2351,1996年10月1日,0,0,已完结,Anime
12770,130232,探险活宝 第七季（中配）,5.2万,778,676,2015年11月2日,0,0,已完结,Anime
12771,1881,拳王创世纪1 日美决战篇,1.8万,1387,99,2006年4月6日,0,0,已完结,Anime
12772,3927,鲁邦三世：风魔家族的阴谋,5.4万,3559,794,1987年12月18日,0,0,已完结,Anime
12773,941,DORORON炎魔君 熊熊燃烧,16.2万,6127,1.5万,2011年4月7日,0,0,已完结,Anime
12774,5106,东之伊甸 II -Paradise Lost,13万,6037,3870,2010年3月13日,0,0,已完结,Anime
12775,2243,快杰蒸汽侦探团,1.1万,1491,72,1998年10月7日,0,0,已完结,Anime
12776,2463,斗将戴莫斯 TV版,2.9万,1898,604,1978年4月2日,0,0,已完结,Anime
12777,4815,GR铁甲人,4万,2108,568,2007年1月19日,0,0,已完结,Anime
12778,6074,银河战国群雄传,2.6万,1045,329,1994年4月8日,0,0,已完结,Anime
12779,5426,欧西里斯的天秤 第二季,3.3万,3798,1059,2016年4月22日,0,0,已完结,Anime
12780,7932,电影少女,4.2万,4908,2120,1992年3月27日,0,0,已完结,Anime
12781,6165,Landreaall,1.9万,2377,174,2017年2月25日,0,0,已完结,Anime
12782,5075,闪耀计划,3.6万,2648,747,2005年6月24日,0,0,已完结,Anime
12783,4062,Happiness Charge 光之美少女！人偶之国的芭蕾舞者,8.8万,4094,3205,2014年10月11日,0,0,已完结,Anime
12784,6004,The Snack World,13.4万,2824,2195,2017年4月13日,0,0,连载中,Anime
12785,3993,银河英雄传说 新战争的序曲,24.6万,4214,5856,1993年12月18日,0,0,已完结,Anime
12786,1652,网球优等生 第二期,14.6万,5755,1819,2015年4月5日,0,0,已完结,Anime
12787,3829,飞跃巅峰 科学讲座,4.9万,2461,1344,1988年10月7日,0,0,已完结,Anime
12788,5649,星梦手记 生放送,4.4万,2899,2270,2016年11月1日,0,0,已完结,Anime
12789,3853,最游记OVA 希望之罪过,21.3万,5906,8117,2002年9月19日,0,0,已完结,Anime
12790,4951,轰烈弹珠人,2.2万,922,79,2006年1月9日,0,0,已完结,Anime
12791,127572,愤怒的小鸟 蓝弟弟系列,2万,1304,344,2018年8月23日,0,0,已完结,Anime
12792,3976,仙乐传说 世界统合篇,8.6万,2201,3612,2011年11月23日,0,0,已完结,Anime
12793,4023,宇宙战舰大和号 复活篇,4.5万,1927,557,2009年12月12日,0,0,已完结,Anime
12794,2222,微星小超人,5.6万,2263,614,1999年1月4日,0,0,已完结,Anime
12795,2331,勇者特急,7.1万,3632,1807,1993年1月31日,0,0,已完结,Anime
12796,3964,人鱼之森 OVA,21万,3391,1.4万,1991年8月16日,0,0,已完结,Anime
12797,5409,钢琴之森,7.2万,6646,737,2007年7月21日,0,0,已完结,Anime
12798,8832,百变之星 崭新之翼 EXTRA STAGE 不笑的公主,11.2万,457,6461,2004年10月22日,0,0,已完结,Anime
12799,1952,超电动机器人 铁人28号FX,2.3万,814,60,1992年4月5日,0,0,已完结,Anime
12800,51552,蜡笔小新之云黑斋的野心,17.1万,4989,4157,1995年4月15日,0,0,已完结,Anime
12801,3945,鲁邦三世：炎之记忆 东京危机,4.7万,2574,1174,1998年7月24日,0,0,已完结,Anime
12802,3828,飞跃巅峰2! 剧场版,7.3万,3900,2277,2006年10月1日,0,0,已完结,Anime
